,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
datetime,lat,lon,roadname,speed,locationExport.heading
01/07/2017 9:15,1.314545581,103.7152684,JALAN BUROH,43.05600014,86.98709106
01/07/2017 9:15,1.314562021,103.7154773,JALAN BUROH,42.44399986,86.42366791
01/07/2017 9:15,1.314607835,103.7160056,JALAN BUROH,43.88399849,86.96444702
01/07/2017 9:15,1.314658679,103.7165503,JALAN BUROH,43.4519989,88.01259613
01/07/2017 9:15,1.314689568,103.7170737,JALAN BUROH,41.72400055,90
01/07/2017 9:15,1.314682035,103.7175654,JALAN BUROH,38.98799973,92.47007751
01/07/2017 9:15,1.31465534,103.7180565,JALAN BUROH,39.70799904,93.67955017
01/07/2017 9:15,1.31458804,103.7185284,JALAN BUROH,36.61200027,96.88980865
01/07/2017 9:16,1.314488919,103.7189993,JALAN BUROH,27.32400055,99.38552856
01/07/2017 9:16,1.314419952,103.7193543,JALAN BUROH,3.743999863,100.4076691
01/07/2017 9:17,1.314282857,103.7199783,JALAN BUROH,27.61200027,102.0985489
01/07/2017 9:17,1.314235323,103.7202041,JALAN BUROH,32.72400055,102.0985489
01/07/2017 9:17,1.314128067,103.7207262,JALAN BUROH,39.45600014,102.0985489
01/07/2017 9:17,1.314027295,103.7212291,JALAN BUROH,42.58799973,102.0985489
01/07/2017 9:17,1.313943462,103.7216353,JALAN BUROH,41.47200165,101.44104
01/07/2017 9:18,1.313818101,103.7221535,JALAN BUROH,42.66000137,100.8893585
01/07/2017 9:18,1.313726125,103.7225946,JALAN BUROH,46.26000137,100.8893585
01/07/2017 9:18,1.313623661,103.7230579,JALAN BUROH,48.31200027,101.422142
01/07/2017 9:18,1.313581404,103.7232881,JALAN BUROH,47.12400055,101.422142
01/07/2017 9:18,1.313488742,103.7237482,JALAN BUROH,47.73600082,100.7681046
01/07/2017 9:18,1.313401123,103.7242131,JALAN BUROH,46.47599945,100.548111
01/07/2017 9:18,1.313293949,103.7247779,JALAN BUROH,44.7480011,101.2278824
01/07/2017 9:18,1.313251272,103.724993,JALAN BUROH,44.71200027,101.2278824
01/07/2017 9:18,1.313144632,103.7255332,JALAN BUROH,44.89200096,101.1444473
01/07/2017 9:18,1.313056105,103.7259791,JALAN BUROH,45.53999863,101.4965668
01/07/2017 9:18,1.312966766,103.726422,,44.67599945,101.4972839
01/07/2017 9:18,1.312924969,103.7266453,JALAN BUROH,45.9,101.4972839
01/07/2017 9:18,1.312815973,103.7271924,JALAN BUROH,45.68399849,101.4972839
01/07/2017 9:18,1.312725583,103.7276451,JALAN BUROH,46.51200027,101.4972839
01/07/2017 9:18,1.312632319,103.7281006,JALAN BUROH,47.41200027,101.412323
01/07/2017 9:18,1.312584757,103.7283388,JALAN BUROH,48.38399849,101.412323
01/07/2017 9:19,1.312486185,103.728815,JALAN BUROH,48.49200096,101.412323
01/07/2017 9:19,1.312387731,103.729297,JALAN BUROH,49.10400124,101.2685013
01/07/2017 9:19,1.31228969,103.7297797,JALAN BUROH,49.2480011,101.2685013
01/07/2017 9:19,1.312218906,103.730133,JALAN BUROH,47.91600151,101.2685013
01/07/2017 9:19,1.312126017,103.7305947,PENJURU CLOSE,47.30400124,101.2685013
01/07/2017 9:19,1.312030833,103.7310725,PENJURU CLOSE,48.41999931,101.2685013
01/07/2017 9:19,1.311950534,103.731543,PENJURU CLOSE,48.52799835,94.66686249
01/07/2017 9:19,1.311909613,103.731909,PENJURU CLOSE,48.67200165,99.46233368
01/07/2017 9:19,1.311770319,103.7323741,PENJURU CLOSE,47.73600082,100.8984375
01/07/2017 9:19,1.311681219,103.7328347,PENJURU CLOSE,45.97200165,101.25
01/07/2017 9:19,1.31157611,103.7333843,JALAN BUROH,44.02799835,100.8984375
01/07/2017 9:19,1.311532734,103.7336007,JALAN BUROH,43.66800041,101.25
01/07/2017 9:19,1.311435839,103.7341183,JALAN BUROH,43.05600014,101.25
01/07/2017 9:19,1.311328677,103.7346492,JALAN BUROH,43.16399918,101.25
01/07/2017 9:19,1.311228597,103.7351786,JALAN BUROH,43.12799835,101.25
01/07/2017 9:20,1.311116405,103.735713,JALAN BUROH,45.14399986,101.25
01/07/2017 9:20,1.311017037,103.7361559,JALAN BUROH,44.06399918,104.765625
01/07/2017 9:20,1.310843867,103.736674,JALAN BUROH,45.6480011,112.8515625
01/07/2017 9:20,1.310599451,103.7371925,JALAN BUROH,44.81999931,118.828125
01/07/2017 9:20,1.310314464,103.7376677,JALAN BUROH,45.21600151,129.6529083
01/07/2017 9:20,1.310027061,103.7380186,JALAN BUROH,45.07200165,129.6529083
01/07/2017 9:20,1.309887975,103.7381832,JALAN BUROH,44.42400055,130.4139404
01/07/2017 9:20,1.309497098,103.7385638,JALAN BUROH,43.01999931,138.9766846
01/07/2017 9:20,1.309075965,103.7388976,JALAN BUROH,43.2,140.3123779
01/07/2017 9:20,1.30865735,103.7392306,JALAN BUROH,42.26399918,140.7655334
01/07/2017 9:20,1.30828268,103.7395392,JALAN BUROH,34.95600014,140.7655334
01/07/2017 9:20,1.307879547,103.7398588,JALAN BUROH,29.9519989,140.7655334
01/07/2017 9:20,1.307661845,103.7400273,JALAN BUROH,23.68799973,140.9765625
01/07/2017 9:21,1.30727917,103.7403332,JALAN BUROH,22.60800076,140.2734375
01/07/2017 9:21,1.307027447,103.7405378,JALAN BUROH,28.29600048,141.3580627
01/07/2017 9:21,1.306653322,103.7408426,JALAN BUROH,34.52400055,141.3580627
01/07/2017 9:21,1.306295938,103.7411388,JALAN BUROH,39.20400124,141.3580627
01/07/2017 9:21,1.305982549,103.7413918,JALAN BUROH,40.86000137,140.6349182
01/07/2017 9:21,1.305574647,103.7417304,JALAN BUROH,43.4519989,137.5791321
01/07/2017 9:21,1.30516717,103.742083,JALAN BUROH,42.51600151,136.6602783
01/07/2017 9:21,1.304789082,103.7424381,JALAN BUROH,43.23600082,132.6249542
01/07/2017 9:21,1.304449232,103.7428425,JALAN BUROH,43.4519989,128.6144867
01/07/2017 9:21,1.30412424,103.7432753,JALAN BUROH,43.23600082,126.1796036
01/07/2017 9:21,1.303828629,103.7437268,JALAN BUROH,42.40799904,118.5442429
01/07/2017 9:22,1.303594538,103.7442089,JALAN BUROH,43.30799904,113.3556976
01/07/2017 9:22,1.303418262,103.7447225,JALAN BUROH,44.92799835,103.2405243
01/07/2017 9:22,1.303317931,103.7452614,JALAN BUROH,44.13600082,97.48081207
01/07/2017 9:22,1.303268481,103.7458173,JALAN BUROH,43.59599876,90.89506531
01/07/2017 9:22,1.303276564,103.7463568,JALAN BUROH,43.01999931,87.79740143
